grant_id,grant_val
520769,IT-905-16
520963,2013/07600-3; 2018/05130-3; 2018/17095-8 and 2016/19712-9
520967,400773/2019-8 and 151058/2018-0
521251,201403071
521477,"R01HL130880, R01HL088456 and R01HL096706"
521987,G.R.P-98-41
522097,NRF-2016R1D1A1B01010310
522217,IWT 121560
522373,IG 2017 - ID 20776
522377,20177J4E75
522541,18-0357
522545,02/0044/18
522717,2018CXGC1005
522721,2019JZZY010511
522843,03ZZ0802H and 01KI1727A
522847,Transregional Collaborative Research Center 34 (C7)
522851,1806
523121,MR/R026424/1
523125,2019/201
523129,PO112607
523133,BLS/CMU Fellowship
523137,APP1099302 and APP1181580
523241,647-2014
523347,G0E7120N
523351,GOC2319N
523355,GOA4919N
523359,PDM/19/164
523635,R01 AI127893
523735,19K16373
523739,18H06105
523743,18K06685
523747,17H06416
523751,17H01424
523857,Platform of Dynamic Approaches to Living System
523861,19H03168
523865,18K19301
523869,Japan-Korea Basic Scientific Corporation
524003,S2017/BMD-3867 (RENIM - CM) and Y2018/NMT-4949 (NanoLiver - CM)
524007,PI16/02037
524011,PI16/02037
524015,S2017/BMD-3867 (RENIM - CM) and Y2018/NMT-4949 (NanoLiver - CM)
524247,FFR-D15-160624
524251,FFR-D15-160878
524255,FFABR (PJ_RIC_2017_160599)
524259,FFABR (PJ_RIC_2017_160878)
524263,AIM1808223
524663,EQP U.N011.17
524667,.
524671,.
524675,ARC17/22-083
524899,NRF-2019R1A6A1A03032888
524989,BBS/E/I/00007034
524993,"BBS/E/1/00007031, 7034"
524997,KBBE2012.13-02
525383,GR-2011-02349630
525583,The 2020 Post-Doc. Development Program
525745,lP-2018-01-3170
526363,PL236/7-1
526367,ZI1810/1-1
526371,MA1289/8-1
526375,2013_A203
526379,IZKF project A88
526383,ANR-10-INBS-08-01
526723,"DFG, SFB 958"
526949,PNRA 2013/AZ1.05
526953,PNRA 2016_00194-A1
526957,PNRA 2018_00186-E
527099,INMEGEN-08/2013/I
527263,"81803492, 31971373"
527267,2018ZX09201017-001-001
527271,"XDA16020900, XDB29050301, XDB32030200"
527275,2018M631836
527367,BK20151486
527479,Doctoral Training Program
527575,17015018
527579,221S0001
527583,16H06277
527587,18K10086
527909,18-13-00361
528061,IVF-BRF2019012
528065,2018YFD0201200
528171,"A-106-053, A-107-061"
528277,CVON 2012-01
528281,771168
528285,336043
528401,"31600649, 81773737, 81703374"
528405,2016ACA138
528409,CTZ18015
528665,739566
528761,20150242
529155,NRF-2019R1C1C1002484
529365,15104119
529457,2018/ECF003 (to FLB)
529511,70112095
529719,STAR Program
529723,CRSII3_160717
529727,310030_185219
529879,AGL2017-85162-C2-1-R
529883,FPU-2014-01203
529999,321985
530003,314939
530105,U1604129
530109,61905066
530235,KFS-4678-02-2019-R
530239,701647
530243,PHRT-301
530247,none
530251,none
530255,none
530259,none
530515,NKFIH-1150-6/2019
530519,GINOP-2.3.2-15-2016-00043
530523,(EFOP-3.6.2-16-2017-00009).
530743,PN-III-P1-1.2-PCCDI-2017- 0407
530817,21-1615/SRGP/HEC
530971,Consolidator Grant 2018-2020
531203,NPRP8-286-2-118
531421,NRF-2018R1C1B5084299
531425,S-2018-G0001-00069
531723,31920190020; 31920190004
531727,31360529; 31660642; 31760649
531731,18JR3RA373;18YF1FA121
531735,IRT_17R88
531851,Misura 124 del Programma di Sviluppo Rurale 2007-2013
532111,51471104
532115,18DZ2204500
532293,MOST 108-2221-E-027-050-
532389,2016-0648
532393,RYC-2016-21042
532397,RTI-2018-095794-A-C22
532567,No. 2019YFC1803804
532571,No. 51578115
532575,No. 41571455
532697,MOST-108-2113-M-224-002
532701,MOST-108-2221-E-020-020-MY3
532795,na
533447,18ck0106276h0002
533579,APVV-18-0039
533583,APVV-14-0397
533729,000192017PR001001
534077,18-14-00200
535131,.
535331,01EA1707
535887,"Fundación para la Investigación Sanitaria (Health Research Foundation) in Castilla-La Mancha, Spain"
535891,"Ministry of Health and Consumer Affairs, Instituto de Salud Carlos III, Red de Investigación en Actividades Preventivas y de Promoción de Salud (Network for Research in Preventive Activities and Health Promotion)"
535985,SIA RAAK-PRO
535989,SIA RAAK-PRO
536387,Canadian Institutes of Health Research operating
536391,Donald Sanderson Memorial Trust
536465,R25 MD007607
537173,Hochschuljubiläumsstiftung der Stadt Wien
537177,Austrian Science Fund
537181,Austrian Science Fund
537185,Austrian Science Fund
537405,Basic Science Research Program through the National Research Foundation of Korea (NRF) funded by the Ministry of Education
537409,"Asan Medical Center Children's Hospital, Seoul, Korea."
537493,T32 DK077586
537497,NIH
538165,R25 DA013582
538301,K24 DA029647
538305,R01 DA023651
538309,R01 DA023652
538313,T32 DA007294
538705,R01 CA135069
538709,R01 CA238455
538713,S10 OD023557
538717,U01 CA230692
539123,R01 GM104981
543507,UL1 TR001860
543893,F32 HS027071
546499,K12 HD055885
546503,K23 AA023845
546507,K23 AA027307
547003,P01 AG020166
547007,U19 AG051426
552909,R21 ES023073
552913,R01 ES020871
552917,R00 ES022631
552921,F32 ES027742
554247,R01 AG057234
557221,P30 CA023100
557625,I01 RX001246
557629,IK6 RX003071
557633,UL1 TR002538
561663,EPA999999
565783,R01 EB006841
565787,R01 EB020407
565791,R01 MH118695
565795,U54 MH091657
568997,R01 CA200787
569153,T32 ES007326
569157,F31 ES028607
569161,UG3 OD023272
569165,P01 ES022848
569169,UH3 OD023272
569271,PJT-CFDA-128058
569765,DMS-1616299
569769,DMS-1836647
571159,T32 AI007524
571277,R01 CA204028
571281,P50 CA114747
571285,R01 AI141368
571289,R01 AI139632
571293,R01 AI093808
571297,P30 CA008748
572829,P01 CA120964
572833,P30 CA006516
572837,R00 CA194192
572841,R01 GM135587
573277,R21 NS111186
573281,U01 AG046170
573285,RF1 AG057440
573769,P20 GM103549
573773,P30 GM118247
574521,K23 NS104211
574525,L30 NS108301
574529,R01 HD079076
575303,090532/Z/09/Z
576217,I01 BX001405
576419,MOP-142253
576827,R01 HG008164
577095,PE1627/5-1
577209,P30 AI028697
577213,P30 CA016042
577217,R01 GM110482
577291,R01 NS077863
577445,110044/Z/15/Z
577449,H2020-MSCA-IF-2016 SAVE 748369
577453,G091018N
577457,RG/17/11/33042
577611,1607845
577615,1835200
577719,R01 GM068670
577723,RO1 GM068670
577815,R01 MH046742
577819,R35 NS097343
577823,T32 NS007292
577903,P01 CA163227
577907,W81XWH-16-1-0431
577911,20K09518
577915,W81XWH-18-1-0379
577919,P50 CA090381
578047,P30 AR069625
578051,LS16-025
578055,766214
578059,ERC-2015-AdG TNT-Tumors 694883
578063,W1241
578067,W1212
578223,RYC-2012-10193
578227,AGL2014-58739-R
578231,AGL2017-84908-R
578235,AGL2015-70159-P
578239,RTI2018-093548-B-I00
578243,AGL2016-71890-REDT
578247,StG 757886-ELONGAN
578251,20887/PI/18
578255,11/S/104
578259,20887/PI/18
578263,MR/M012468/1
578447,MCCC-FCO-11-C
578451,15/10/37
578749,R01 HL122918
578753,S10 RR027431
578757,R01 HD092316
581497,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior
581501,Conselho Nacional de Desenvolvimento Científico e Tecnológico
581505,Fundação Carlos Chagas Filho de Amparo à Pesquisa do Estado do Rio de Janeiro
581509,Fundação Carlos Chagas Filho de Amparo à Pesquisa do Estado do Rio de Janeiro
581631,"National Heart, Lung, and Blood Institute"
581775,Austrian Science Fund FWF
582067,R01 EB026332
582071,R56 AI127455
584805,80NSSC19K1149
584809,80NSSC19K1152
585615,R01 HL131557
585619,T32 HL007954
587449,U54 GM104942
592329,R01 DK107641
592333,R01 DK120309
596653,P30 CA015704
596657,R35 GM133435
599065,CC999999
599183,R01 HL117063
599187,U01 HL143336
599289,P50 GM111152
599293,R01 GM110240
599297,UL1 TR000064
599751,T32 GM007270
599755,DP2 HD088158
600073,F31 HL151082
600077,R01 HL078869
600081,T32 GM008764
600233,F31 AR067615
600237,P30 CA014051
600241,P30 ES002109
600245,R01 AR071443
600749,R01 HL118761
600753,R01 DC006283
600757,R01 HL127717
600761,F31 DC017376
600765,R01 DC014832
600769,T32 DC009975
600773,R01 HL130804
600777,R21 DC016984
600781,R01 DC015829
600785,T32 DC000022
601507,P40 OD010440
601511,R01 HD081266
601515,R01 HD082347
601631,R21 AI128195
602663,R21 AR074073
602667,U19 AI117950
602671,T32 CA009140
602675,R01 CA187718
602679,P30 AI045008
602683,P30 CA016520
602687,R21 AI149761
603045,F31 GM116532
603049,R01 GM073072
603053,R01 GM131431
603647,F31 DC009781
603651,I01 CX000359
603655,IK6 CX001644
603659,R01 HD075800
604223,NO PJT-156164
604349,R35 GM131808
604353,S10 OD018516
604449,R01 AI090142
604805,R56 DC011813
604809,S10 OD016342
604813,P30 CA060553
604817,R01 DC000089
604821,R01 GM089970
605113,I01 CX002011
605117,IK2 CX001034
607471,R21 HD094051
607475,R41 HD100230
607479,UL1 TR002240
611717,UL1 TR001079
613565,R01 DA042290
614855,R03 HD085871
618795,T32 CA093245
618973,R01 CA189163
621623,2016YFA0500203
621627,XDB19000000
621631,3163001
621635,91754203
621639,XDB19000000
621767,MOST 108-2221-E-155 -042 -MY2
621941,"SFB 1009, TP B05"
622087,031B0868A
622301,2017/27/B/NZ9/01603
622409,117070-03
622583,Innovación Empresarial Individual
622587,MPIMP-AG.Willmitzer
623059,#10000379
623063,PJ01355601
623189,17019
623409,5T32MH014592-39
623579,118 898
623665,31572435
623811,Foper-2018-00212
624029,PROMETEO/2017/129
624033,VIGROB-126/19
624037,UAUSTI19-06
624041,FPUUA59
624261,00000
624265,000000
624906,R01 MH109496
626608,R01 NS040334
626612,R01 NS109376
626616,R01 NS103763
626780,P20 GM103640
626926,P30 CA008748
626930,R35 GM126907
628422,K01 AA027811
628426,R00 HD082412
628500,FDN148374
628504,EGM141899
628508,PJT-148551
629194,F31 DK117579
629198,P30 DK090868
629202,T32 GM008181
631568,ZIA HD008893
631572,MOP-48370
632382,R01 GM051923
632386,F32 GM128322
632488,BB/N016858
632492,110064/Z/15/Z
632598,R01 DK039520
632602,R01 GM031530
632738,MC_PC_15070
632742,MR/J003786/1
633184,R35 GM118067
633188,R35 GM118071
633192,P01 NS092525
633328,R01 HD090066
633464,R01 CA155232
633468,F30 CA210539
633472,R01 GM116143
633476,P30 CA013330
633480,T32 GM007288
633652,R01 GM114671
633656,F32 GM115091
633842,R01 GM130762
634560,U105184326
634564,202754/Z/16/Z
634646,R01 AI087946
634650,R01 GM129000
634876,T32 GM008320
634880,P30 DK058404
634884,P30 EY008126
634888,P30 CA068485
634892,P30 DK020593
634896,R01 NS095989
634900,U24 DK059637
634904,F31 NS113494
634982,P01 HL114453
634986,R01 AI145406
634990,P01 AI106684
634994,U10 HL109086
635392,R01 AI110719
635510,R21 HD098880
635514,P30 GM122731
635518,R01 HD062546
635522,P20 GM103418
635526,P01 HD079363
635530,R01 HD101319
635706,R01 HL142301
635710,R01 GM114694
636066,P41 GM103712
636214,R01 NS098243
636218,R01 NS100008
637538,P01 GM095467
637542,R01 HL106173
638390,F31 HL139090
638394,R01 HL105550
638398,R21 HL124503
639392,P30 CA069533
639396,U01 CA217862
639400,U54 CA224019
639404,R01 CA108947
648342,R01 NR015999
650078,20140610
650082,MR/S022465/1
650086,MCCORMICK_U15BB
650090,FJL-01/01/2013
650094,RTI2018-095311-B-I00
650098,MR/S022465/1
650102,BB/N504282/3
650106,SAF2017-88076-R
650110,RTI2018-094374-B-I00
650114,RG140118
650118,FJL-01/01/2013
650358,2013/FRL102
650362,15/REG/1-17
650570,Women's Health Research Institute
650668,41876154
650672,41406137
650676,41606150
650680,COMS2019Q15
651144,1015890
651148,17597
651152,N/A
651344,FRGS 5524272
651444,LE027P17
651448,DPI2017-89840-R
651452,SV-19-GIJON-1-14
652372,IF/00552/2014
652376,IF/00552/2014/CP1234/CT0007
652380,BI UAlg-2016/004
652384,BI UAlg-2016/003
652388,CAR-2018
652392,ADER-2018
652396,RYC-2016-19939
653006,NCKUH-10902030
653088,H-GUARD 2013M3A6B2078954
653092,NRF-2019R1G1A1100250
653096,the research grant of the Chungbuk National University in 2019
653308,KGS9982022
653582,Euréka
653586,LVBE
653818,0092
653992,#550-20170028
654376,POIG.01.04.00-10-098 / 12-00
655364,61911530133
655368,61774021
655372,61935003
655376,61905045
655380,2018XKJC05
655384,IPOC2019ZT07
656594,F30 CA216891
656598,T32 GM007347
656950,Industrial Technology System Program for Traditional Chinese Herbs of Chongqing Municipal Agricultural Commission
656954,Chongqing postgraduate research and research innovation project
656958,Achievement Transfer Program of Institutions of Higher Education in Chongqing
656962,The special program for Scientific and Technical Innovation of Chongqing Social Livelihood
657066,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior
657070,Fundação de Amparo à Pesquisa do Estado de São Paulo
657074,Fundação de Amparo à Pesquisa do Estado do Amazonas
657696,F32 HD091945
657700,R01 NR017020
657704,National Institute of Nursing Research
657808,NIH
657812,University of Kentucky's National Center for Advancing Translational Sciences
658464,National Natural Science Foundation of China
658468,National Natural Science Foundation of China
658472,National Natural Science Foundation of China
658476,Key Project of Shanghai Science and Technology Commission
658480,Shanghai Municipal Education Commission-Gaofeng Clinical Medicine Grant Support
658484,"Clinical Scientific Innovation and Cultivation Fund of Renji Hospital Affiliated School of Medicine, Shanghai Jiaotong University"
660742,R01 HL098433
660746,R35 HL135818
662658,P30 DK072482
662662,R35 HL135816
663484,UL1 TR001079
663488,R01 NS075020
668944,R01 CA249758
668948,R01 LM012837
668952,K01 HD091283
670898,R01 AG048388
670902,R01 AG059775
670906,R01 AR066101
671114,P2C HD041023
679798,R01 HL136643
683080,R01 AR061352
683084,T32 AR050938
683688,P41 RR001209
683692,R01 AI114668
685042,R01 ES007902
685046,NRF-130242
685050,NRF-115081
685568,S10 RR021110
685572,P01 AG036694
685576,S10 RR019254
685580,S10 RR019307
685584,R01 AG027435
685588,S10 RR023043
685592,R01 AG046396
685596,P41 EB015896
685600,S10 RR023401
688086,IK6 BX004473
688090,I01 BX001123
688094,IP1 BX001604
688098,R01 CA199694
688102,R01 CA196848
688106,U01 CA184966
689386,R01 DK103872
689390,R01 AR071263
689394,U54 HD090216
689398,R01 DK099611
689402,K01 DK112967
689406,T32 HD057850
689410,I01 BX002567
689414,P20 GM103418
690312,P30 AG028740
690316,R01 AG059809
690320,UL1 TR000064
692054,K08 HL148508
692058,K12 HD068371
692062,L40 HL149062
692168,K24 CA169004
692172,R01 CA201358
692176,R25 CA112355
692674,T15 LM007033
692776,R01 GM130900
693144,R01 AG052519
693148,R01 AG056477
693152,R56 AG052519
693226,R38 HL143581
693230,R01 AI040098
693234,T32 GM007618
693238,L40 AI140341
693242,F30 AI150061
693246,F31 NS106868
693250,U01CK000490
693254,F30 HD093116
694008,P30 ES019776
694174,U54 GM088558
695900,T15 LM007033
697724,P51 OD010425
698008,U19 AI135995
698012,R01 AI136056
698016,T15 LM011271
698020,K01 AI110181
698024,R01 AI135992
698158,T32 GM007753
698752,R01 AI078788
698756,R01 AI091707
698760,UL1 TR001866
698764,R37 AI064003
698768,U19 AI111825
698772,P50 AI150464
699266,K08 AI119139
699270,K08 AI128043
699274,R01 AI141609
699278,R21 AI133440
699650,U24 DK097771
699882,R35 GM122550
700148,R01 AI141222
700152,R01 GM122424
700156,R01 AI071002
700160,R01 HD079327
700164,U24 EB028887
700308,P01 HL092870
700312,K08 HL130595
700316,R01 AI077505
700320,P30 DK058404
700324,R01 HL145372
700328,K08 HL127102
700332,R01 AI142095
700336,UL1 TR002243
700340,K08 HL133484
700344,P30 CA068485
700348,P30 AI110527
700570,T32 AI060549
700810,R01 CA240984
700814,R01 HL148565
700818,R01 DK121169
700822,T32 GM007205
700826,R01 HL148050
700830,DP2 NS116769
700834,R01 GM123977
700838,F30 HL149180
700842,F32 GM133118
701006,R21 AI146865
702804,F30 AI145182
703216,R01 AI081062
703290,U19 AI135990
703294,R01 AI122747
703298,R01 CA221969
703302,R01 CA244550
703306,R35 GM122481
703310,R01 HG009979
703314,P01 AI063302
703318,P50 AI150476
703322,R01 AI143292
703326,F32 CA236347
703330,R01 AI120694
703334,T32 GM067547
703338,U19 AI135972
703342,T32 GM064337
704316,P20 GM125498
704320,U01 AI141997
704544,KL2 TR001882
704548,R35 CA197633
704552,T32 CA009120
704636,R01 CA214072
704640,R01 EB023607
704644,R21 TW010625
704718,R01 AI129719
705572,P41 GM103390
705576,U01 CA207824
705718,P20 GM113117
705722,K22 AI134993
705726,R01 AI091322
705730,P01 AI060699
705734,R01 HL147545
705738,F99 CA245722
705742,T32 GM008629
705914,KL2 TR001416
706300,R15 HL121779
706622,P41 GM103403
707036,DP2 HD091799
707040,R01 AI137093
707044,U01IP001122
707048,R01 AI123208
707052,R01 AI146555
707056,R35 GM119582
707060,R01 AI112970
707446,OT2 TR002515
707450,R01 GM102365
707454,R01 LM005652
707758,R01 GM121584
707762,R01 GM127575
707988,R01 HL098228
708288,R01 AI102907
708292,R01 AI145941
708632,I01 BX001921
708636,R01 CA196988
708640,R01 HL118390
708644,T32 HL007698
709758,R01 AI125244
709762,R01 DK098408
709766,P30 DK041296
709770,T32 AI007501
709774,R01 DK023026
709778,P30 CA013330
711330,D43 TW009349
711334,R25 TW009340
711338,057434/Z/99/Z
711342,070005/Z/02/Z
711346,078340/Z/05/Z
711350,105788/Z/14/Z
711354,201251/Z/16/Z
711358,MR/K007467/1
711512,R37 NS041435
711516,T32 GM008752
711858,BBS/E/I/00007034
711982,BB/R012504/1
711986,BBS/E/F/000PR10348
711990,BBS/E/F/000PR10352
711994,BB/J004529/1
711998,BB/M025489/1
712002,BB/N007964/1
712006,BB/CCG1720/1
712010,BB/R012490/1
712014,BBS/E/F/000PR10356
712018,BBS/E/F/000PR10353
712022,BB/ CCG1860/1
712306,950-231498
712666,215575/Z/19/Z
712670,104128/Z/14/Z
712872,R01 DK108350
713310,R01 GM078031
713314,R01 GM118543
713408,R01 HL122712
713412,U01 HL108634
713416,P50 MH094267
714308,K22 AI125473
714312,R01 AI151171
714316,R21 AI117204
714410,P30 CA118100
714534,R01 GM117241
714624,The General Program 31670852
714628,100-talent plan
714972,P30 CA030199
714976,R01 CA200643
714980,R01 CA207189
715104,P20 CA233255
715108,U19 CA214253
725458,R01 MH069942
725558,R01 MH069942
725778,K01 DA044270
725782,K01 AA024804
725786,T32 AA007477
725790,R01 AA007065
725794,R01 AA025790
725798,100309/Z/12/Z
725910,R00 HD086255
726140,P50 MH100029
726466,PP1775
726470,R56 AI105111
726474,R01 AI125553
726478,R21 AI119932
726482,5-2013-200
726486,S10 RR029218
726490,T32 AI007405
726666,DUE 1845663
726670,P40 OD010440
726674,IOS 1845663
726678,R01 NS104892
726806,18014
726810,EXC 2145 SyNergy ID 390857198
726814,Koselleck Project HA1737/16-1
726818,ERC-StG 802305
726822,ZT-0027
726826,JPND PMG-AD
726830,CLINSPECT-M
726834,01133
727068,2018/31/B/NZ5/00038.
727072,2018/31/B/NZ5/00038
727270,DP5 OD028145
727410,R35 GM133385
727414,T32 GM007040
727418,DK120444
727422,DK118803
727574,P41 GM103311
727578,R01 EY031462
727582,A131667
727586,R01 GM089933
727590,P30 EY002162
727736,R01 CA205239
727740,K12 CA167540
727744,P50 CA171963
727748,R01 AI137073
727906,R01 HL144129
727910,R01 HL126920
727914,P30 CA060553
727918,T32 HL094293
728048,R01 GM131347
728142,MOP-130425
728146,RGPIN-2015-03712
728150,Chercheurs-boursiers Junior two
728254,FDN-148437
728360,NWO Vidi grant 91714336
728364,project 114022503
728368,LRMPH project 8212/41235
728372,ERC starting grant 716509
728568,TRR 83 112927078
728572,TRR 83 TP23
728756,LSA 9447
728760,M0P-62842
734966,R01 LM013043
736116,MR/S014934/1
741019,795441
741023,2017/26/E/NZ5/00663
741027,2017/25/B/NZ5/01343
741779,Shanghai Jiao Tong University School of Medicine
741783,Shanghai Collaborative Innovation Center for Translational Medicine
741787,Ninth People's Hospital Shanghai Jiao Tong University School of Medicine
741791,Shanghai Jiao Tong University School of Medicine
741795,National Natural Science Foundation of China
741799,Science and Technology Commission of Shanghai Municipality
741803,Shanghai Jiao Tong University
742603,"the Grant for International Research Integration: Chula Research Scholar, Ratchadaphiseksomphot Endowment Fund"
743563,MR/N005953/1
743743,K12 HS026385
744363,R01 AG047972
746905,K23 EB020710
747327,P30 AI036214
747331,R01 DA040648
747335,T32 DA023356
747339,U01 CE002778
749353,F32 HD100075
749357,R01 MH086517
749361,R01 MH101497
749365,K23 MH113793
749369,UL1 RR029879
753801,RF1 MH117805
760113,R01 AG028271
760117,R03 AG067061
760121,RF1 AG028271
763703,R01 AA024109
765193,R01 HL131573
765197,R01 HL144569
765201,T32 GM007814
765711,R01 AI145879
765893,R01 HL131015
765897,R01 HL092577
765901,P30 DK034854
765905,HHSN268201500001I
765909,T32 GM095450
765913,N01HC25195
765917,75N92019D00031
765921,F32 MH095450
765925,HHSN268201500001C
765929,P30 DK043351
766769,K99 ES023846
766773,K99 ES030401
766777,R00 ES023846
767509,P50 MH100023
767513,P51 OD011132
767517,R01 MH112788
767521,R21 MH114151
767881,P30 CA072720
768003,R01 DK056621
768007,R01 HL130826
768011,R21 CA230098
768015,R35 HL135821
768019,R01 CA163772
768495,R01 AI026289
768499,R01 ES027595
768503,P42 ES010337
768507,F31 CA236405
768511,T32 CA207021
768515,R01 AI018045
768519,F32 GM133063
768523,S10 OD020025
769033,R25 MH083620
771011,FDN-159916
